id,type,info_in_id,info_out_id,node_id,network_id,creation_time,failed,time_of_death,property1,property2,property3,property4,property5
351,mutation,5569,8854,181,1,2016-03-03 01:48:11.169176,f,,,,,,
352,mutation,5568,8855,181,1,2016-03-03 01:48:11.183428,f,,,,,,
341,mutation,6595,8745,176,1,2016-03-03 01:47:33.962224,t,2016-03-03 01:47:46.090109,,,,,
342,mutation,6594,8746,176,1,2016-03-03 01:47:33.982752,t,2016-03-03 01:47:46.090087,,,,,
357,mutation,5568,9272,184,1,2016-03-03 01:49:53.091036,f,,,,,,
358,mutation,5569,9273,184,1,2016-03-03 01:49:53.104847,f,,,,,,
361,mutation,6012,9460,186,1,2016-03-03 01:51:19.62217,f,,,,,,
362,mutation,6013,9461,186,1,2016-03-03 01:51:19.639633,f,,,,,,
363,mutation,5568,9479,187,1,2016-03-03 01:51:29.160037,f,,,,,,
364,mutation,5569,9480,187,1,2016-03-03 01:51:29.174724,f,,,,,,
365,mutation,5745,9544,188,1,2016-03-03 01:52:00.496976,f,,,,,,
366,mutation,5744,9545,188,1,2016-03-03 01:52:00.513281,f,,,,,,
367,mutation,5744,9585,189,1,2016-03-03 01:52:23.987875,f,,,,,,
368,mutation,5745,9586,189,1,2016-03-03 01:52:24.002223,f,,,,,,
369,mutation,5646,9673,190,1,2016-03-03 01:53:06.416014,f,,,,,,
370,mutation,5647,9674,190,1,2016-03-03 01:53:06.430253,f,,,,,,
359,mutation,5953,9275,185,1,2016-03-03 01:49:53.712184,t,2016-03-03 01:54:27.124045,,,,,
360,mutation,5954,9276,185,1,2016-03-03 01:49:53.728915,t,2016-03-03 01:54:27.124023,,,,,
371,mutation,6595,9805,191,1,2016-03-03 01:55:11.463726,f,,,,,,
372,mutation,6594,9806,191,1,2016-03-03 01:55:11.497805,f,,,,,,
373,mutation,5582,9877,192,1,2016-03-03 01:57:22.360488,f,,,,,,
374,mutation,5581,9878,192,1,2016-03-03 01:57:22.396599,f,,,,,,
375,mutation,7605,10001,193,1,2016-03-03 02:03:37.208884,f,,,,,,
376,mutation,7606,10002,193,1,2016-03-03 02:03:37.226071,f,,,,,,
377,mutation,7750,10011,194,1,2016-03-03 02:04:05.822612,f,,,,,,
378,mutation,7749,10012,194,1,2016-03-03 02:04:05.868433,f,,,,,,
379,mutation,8654,10017,195,1,2016-03-03 02:04:14.558624,f,,,,,,
380,mutation,8655,10018,195,1,2016-03-03 02:04:14.572269,f,,,,,,
381,mutation,9877,10022,196,1,2016-03-03 02:04:19.664563,f,,,,,,
382,mutation,9878,10023,196,1,2016-03-03 02:04:19.679001,f,,,,,,
383,mutation,7605,10030,197,1,2016-03-03 02:04:25.65094,f,,,,,,
384,mutation,7606,10031,197,1,2016-03-03 02:04:25.665196,f,,,,,,
385,mutation,8843,10041,198,1,2016-03-03 02:04:34.428408,f,,,,,,
386,mutation,8844,10042,198,1,2016-03-03 02:04:34.4441,f,,,,,,
387,mutation,7551,10045,199,1,2016-03-03 02:04:36.36811,f,,,,,,
388,mutation,7550,10046,199,1,2016-03-03 02:04:36.382853,f,,,,,,
